public_food_key,food_name,classification,classification_name,nutrient_code,amount_per_100g,nutrient_name,unit,category,nutrient_id
F001597,"Bread, from wholemeal flour, toasted",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",energy_with_fibre_kj,1168.0,Energy(a),(kJ),Energy(a),1
F001573,"Bread, from wholemeal flour, extra grainy & seeds",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",energy_with_fibre_kj,1077.0,Energy(a),(kJ),Energy(a),1
F001576,"Bread, from wholemeal flour, extra grainy & seeds, toasted",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",energy_with_fibre_kj,1267.0,Energy(a),(kJ),Energy(a),1
F001360,"Bread roll, from wholemeal flour",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",energy_with_fibre_kj,1095.0,Energy(a),(kJ),Energy(a),1
F001364,"Bread roll, from wholemeal flour, toasted",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",energy_with_fibre_kj,1288.0,Energy(a),(kJ),Energy(a),1
F001545,"Bread, organic",12203.0,"Breads, and bread rolls, white, not stated as to fortification",energy_with_fibre_kj,1034.0,Energy(a),(kJ),Energy(a),1
F001548,"Bread, organic, toasted",12203.0,"Breads, and bread rolls, white, not stated as to fortification",energy_with_fibre_kj,1216.0,Energy(a),(kJ),Energy(a),1
F001621,"Bread, mixed grain",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",energy_with_fibre_kj,1078.0,Energy(a),(kJ),Energy(a),1
F001644,"Bread, mixed grain, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",energy_with_fibre_kj,1268.0,Energy(a),(kJ),Energy(a),1
F001513,"Bread, from white flour, extra grainy & seeds",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",energy_with_fibre_kj,1149.0,Energy(a),(kJ),Energy(a),1
F001514,"Bread, from white flour, extra grainy & seeds, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",energy_with_fibre_kj,1352.0,Energy(a),(kJ),Energy(a),1
F001365,"Bread roll, mixed grain",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",energy_with_fibre_kj,1046.0,Energy(a),(kJ),Energy(a),1
F001368,"Bread roll, mixed grain, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",energy_with_fibre_kj,1230.0,Energy(a),(kJ),Energy(a),1
F001671,"Bread, from white flour, Turkish",12201.0,"Breads, and bread rolls, white, mandatorily fortified",energy_with_fibre_kj,1035.0,Energy(a),(kJ),Energy(a),1
F001672,"Bread, from white flour, Turkish, toasted",12201.0,"Breads, and bread rolls, white, mandatorily fortified",energy_with_fibre_kj,1233.0,Energy(a),(kJ),Energy(a),1
F001457,"Bread, from white flour, added dried fruit",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",energy_with_fibre_kj,1112.0,Energy(a),(kJ),Energy(a),1
F001458,"Bread, from wheat flour, added dried fruit, toasted",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",energy_with_fibre_kj,1236.0,Energy(a),(kJ),Energy(a),1
F001600,"Bread, garlic, commercial, cooked",12307.0,Fried bread products and garlic breads,energy_with_fibre_kj,1442.0,Energy(a),(kJ),Energy(a),1
F001601,"Bread, garlic or herb, homemade, cooked",12307.0,Fried bread products and garlic breads,energy_with_fibre_kj,1282.0,Energy(a),(kJ),Energy(a),1
F001603,"Bread, gluten free",12213.0,"Breads, and bread rolls, gluten free",energy_with_fibre_kj,888.0,Energy(a),(kJ),Energy(a),1
F001609,"Bread, gluten free, toasted",12213.0,"Breads, and bread rolls, gluten free",energy_with_fibre_kj,1057.0,Energy(a),(kJ),Energy(a),1
F001450,"Bread, from rye flour, sour dough",12210.0,"Breads, and bread rolls, rye, mandatorily fortified",energy_with_fibre_kj,980.0,Energy(a),(kJ),Energy(a),1
F001451,"Bread, from rye flour, sour dough, toasted",12210.0,"Breads, and bread rolls, rye, mandatorily fortified",energy_with_fibre_kj,1153.0,Energy(a),(kJ),Energy(a),1
F001940,"Bun, sweet, with dried fruit, uniced",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",energy_with_fibre_kj,1202.0,Energy(a),(kJ),Energy(a),1
F001939,"Bun, sweet, with dried fruit, iced",12306.0,"Sweet breads, buns and scrolls, iced and/or filled",energy_with_fibre_kj,1205.0,Energy(a),(kJ),Energy(a),1
F009792,"Bun, sweet, hot cross bun, with dried fruit",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",energy_with_fibre_kj,1108.0,Energy(a),(kJ),Energy(a),1
F003313,"Crumpet, from white flour, toasted",13606.0,Crumpets,energy_with_fibre_kj,860.0,Energy(a),(kJ),Energy(a),1
F005896,"Muffin, English style, from white flour",12301.0,English-style muffins,energy_with_fibre_kj,938.0,Energy(a),(kJ),Energy(a),1
F005898,"Muffin, English style, from white flour, toasted",12301.0,English-style muffins,energy_with_fibre_kj,1019.0,Energy(a),(kJ),Energy(a),1
F005897,"Muffin, English style, from white flour, added dried fruit, toasted",12301.0,English-style muffins,energy_with_fibre_kj,1050.0,Energy(a),(kJ),Energy(a),1
F001688,"Breakfast cereal, beverage, non-chocolate flavours, added vitamins A, B1, B2, B3, B6, B12, C & folate & Ca",11805.0,Breakfast cereal beverages,energy_with_fibre_kj,321.0,Energy(a),(kJ),Energy(a),1
F001708,"Breakfast cereal, flakes of corn, unfortified",12501.0,"Breakfast cereal, corn based",energy_with_fibre_kj,1553.0,Energy(a),(kJ),Energy(a),1
F001701,"Breakfast cereal, flakes of corn, added vitamins B1, B2, B3, C & folate, Fe & Zn",12502.0,"Breakfast cereal, corn based, fortified",energy_with_fibre_kj,1565.0,Energy(a),(kJ),Energy(a),1
F001720,"Breakfast cereal, mixed grain (rice & wheat), flakes, added vitamins B1, B2, B3, B6 & folate, Ca, Fe & Zn",12512.0,"Breakfast cereal, mixed grain, fortified, sugars <=20 g/100g",energy_with_fibre_kj,1669.0,Energy(a),(kJ),Energy(a),1
F001733,"Breakfast cereal, mixed grain (wheat & oat), flakes, apricot & sultana, added vitamins B1, B2, B3 & folate & Fe",12515.0,"Breakfast cereal, mixed grain, with fruit and/or nuts, fortified",energy_with_fibre_kj,1472.0,Energy(a),(kJ),Energy(a),1
F001767,"Breakfast cereal, mixed grain (wheat, oat & corn), extruded, added vitamins B1, B2, B3, B6, C & folate, Ca & Fe",12513.0,"Breakfast cereal, mixed grain, fortified, sugars >20 g/100g",energy_with_fibre_kj,1551.0,Energy(a),(kJ),Energy(a),1
F001788,"Breakfast cereal, mixed grain (wheat, rice & oat), flakes, honey, unfortified",12511.0,"Breakfast cereal, mixed grain",energy_with_fibre_kj,1488.0,Energy(a),(kJ),Energy(a),1
F001811,"Breakfast cereal, puffed or popped rice, no added sugar or salt, unfortified",12503.0,"Breakfast cereal, rice based",energy_with_fibre_kj,1608.0,Energy(a),(kJ),Energy(a),1
F001803,"Breakfast cereal, puffed or popped rice, added vitamins B1, B2, B3, C & folate, Fe & Zn",12504.0,"Breakfast cereal, rice based, fortified",energy_with_fibre_kj,1559.0,Energy(a),(kJ),Energy(a),1
F001807,"Breakfast cereal, puffed or popped rice, cocoa coating, added vitamins B1, B2, B3, C & folate, Ca, Fe & Zn",12504.0,"Breakfast cereal, rice based, fortified",energy_with_fibre_kj,1615.0,Energy(a),(kJ),Energy(a),1
F001823,"Breakfast cereal, wheat bran, flakes, sultanas, added vitamins B1, B2, B3, B6 & folate, Fe & Zn",12509.0,"Breakfast cereal, wheat based, with fruit and/or nuts, fortified, sugars <=25 g/100g",energy_with_fibre_kj,1391.0,Energy(a),(kJ),Energy(a),1
F001829,"Breakfast cereal, wheat bran, pellets, added vitamins B1, B2 & folate, Fe & Zn",12506.0,"Breakfast cereal, wheat based, fortified, sugars <=20 g/100g",energy_with_fibre_kj,1348.0,Energy(a),(kJ),Energy(a),1
F001845,"Breakfast cereal, whole wheat, biscuit, bran, added vitamins B1, B2, B3 & folate & Fe",12506.0,"Breakfast cereal, wheat based, fortified, sugars <=20 g/100g",energy_with_fibre_kj,1501.0,Energy(a),(kJ),Energy(a),1
F001849,"Breakfast cereal, whole wheat, biscuit, no added sugar, unfortified",12505.0,"Breakfast cereal, wheat based",energy_with_fibre_kj,1460.0,Energy(a),(kJ),Energy(a),1
F001844,"Breakfast cereal, whole wheat, biscuit, added vitamins B1, B2, B3 & folate, Fe & Zn",12506.0,"Breakfast cereal, wheat based, fortified, sugars <=20 g/100g",energy_with_fibre_kj,1418.0,Energy(a),(kJ),Energy(a),1
F001862,"Breakfast cereal, whole wheat, flakes, dried fruit & nuts, added fibre, vitamins B1, B2, B3 & folate, Ca & Fe",12509.0,"Breakfast cereal, wheat based, with fruit and/or nuts, fortified, sugars <=25 g/100g",energy_with_fibre_kj,1490.0,Energy(a),(kJ),Energy(a),1
F001871,"Breakfast cereal, whole wheat, puffed, no added sugar or salt, unfortified",12505.0,"Breakfast cereal, wheat based",energy_with_fibre_kj,1414.0,Energy(a),(kJ),Energy(a),1
F005856,"Muesli, toasted, added dried fruit & nuts, unfortified",12514.0,"Breakfast cereal, mixed grain, with fruit and/or nuts",energy_with_fibre_kj,1680.0,Energy(a),(kJ),Energy(a),1
F005857,"Muesli, untoasted or natural style, added dried fruit, unfortified",12514.0,"Breakfast cereal, mixed grain, with fruit and/or nuts",energy_with_fibre_kj,1646.0,Energy(a),(kJ),Energy(a),1
F009807,"Muesli, granola, toasted, added nuts & seeds, unfortified",12514.0,"Breakfast cereal, mixed grain, with fruit and/or nuts",energy_with_fibre_kj,1776.0,Energy(a),(kJ),Energy(a),1
F009808,"Muesli, granola, non-oat based, toasted, added nuts & seeds, unfortified",12514.0,"Breakfast cereal, mixed grain, with fruit and/or nuts",energy_with_fibre_kj,1851.0,Energy(a),(kJ),Energy(a),1
F001374,"Bread, banana",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1224.0,Energy(a),(kJ),Energy(a),1
F008273,"Slice, brownie, chocolate, without nuts, commercial",13306.0,"Slices, biscuit and cake-type",energy_with_fibre_kj,1735.0,Energy(a),(kJ),Energy(a),1
F008272,"Slice, brownie, chocolate, with nuts, homemade",13306.0,"Slices, biscuit and cake-type",energy_with_fibre_kj,1922.0,Energy(a),(kJ),Energy(a),1
F002021,"Cake mix, plain, dry powder",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1603.0,Energy(a),(kJ),Energy(a),1
F002100,"Cake, carrot, commercial, iced",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1620.0,Energy(a),(kJ),Energy(a),1
F002102,"Cake, carrot, homemade, uniced",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1428.0,Energy(a),(kJ),Energy(a),1
F002101,"Cake, carrot, homemade, iced",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1437.0,Energy(a),(kJ),Energy(a),1
F002112,"Cake, chocolate, homemade, uniced",13301.0,"Cakes and cake mixes, chocolate",energy_with_fibre_kj,1554.0,Energy(a),(kJ),Energy(a),1
F002111,"Cake, chocolate, homemade, iced",13301.0,"Cakes and cake mixes, chocolate",energy_with_fibre_kj,1554.0,Energy(a),(kJ),Energy(a),1
F002150,"Cake, fruit, homemade, uniced",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1266.0,Energy(a),(kJ),Energy(a),1
F002159,"Cake, lamington, unfilled",13302.0,"Cakes and cake mixes, sponge",energy_with_fibre_kj,1233.0,Energy(a),(kJ),Energy(a),1
F002163,"Cake, mud, dark chocolate, commercial, chocolate ganache icing",13301.0,"Cakes and cake mixes, chocolate",energy_with_fibre_kj,1415.0,Energy(a),(kJ),Energy(a),1
F002165,"Cake, mud, dark chocolate, homemade, uniced",13301.0,"Cakes and cake mixes, chocolate",energy_with_fibre_kj,1897.0,Energy(a),(kJ),Energy(a),1
F002164,"Cake, mud, dark chocolate, homemade, chocolate ganache icing",13301.0,"Cakes and cake mixes, chocolate",energy_with_fibre_kj,1919.0,Energy(a),(kJ),Energy(a),1
F002169,"Cake, plain butter cake, commercial, uniced",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1486.0,Energy(a),(kJ),Energy(a),1
F002168,"Cake, plain butter cake, commercial, iced",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1555.0,Energy(a),(kJ),Energy(a),1
F002171,"Cake, plain butter cake, homemade, uniced",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1587.0,Energy(a),(kJ),Energy(a),1
F002170,"Cake, plain butter cake, homemade, iced",13303.0,"Cakes and cake mixes, other types",energy_with_fibre_kj,1564.0,Energy(a),(kJ),Energy(a),1
F002178,"Cake, sponge, plain, commercial, uniced, unfilled",13302.0,"Cakes and cake mixes, sponge",energy_with_fibre_kj,1370.0,Energy(a),(kJ),Energy(a),1
F002177,"Cake, sponge, plain, commercial, uniced, filled with jam & cream",13302.0,"Cakes and cake mixes, sponge",energy_with_fibre_kj,1524.0,Energy(a),(kJ),Energy(a),1
F003575,"Doughnut, jam filled, sugar coated",13605.0,Doughnuts,energy_with_fibre_kj,1535.0,Energy(a),(kJ),Energy(a),1
F003573,"Doughnut, dusted with cinnamon & sugar",13605.0,Doughnuts,energy_with_fibre_kj,1583.0,Energy(a),(kJ),Energy(a),1
F003574,"Doughnut, iced",13605.0,Doughnuts,energy_with_fibre_kj,1517.0,Energy(a),(kJ),Energy(a),1
F005877,"Muffin, cake-style, berry, commercial",13304.0,"Muffins, cake type, and muffin mixes",energy_with_fibre_kj,1412.0,Energy(a),(kJ),Energy(a),1
F005882,"Muffin, cake-style, chocolate chip, commercial",13304.0,"Muffins, cake type, and muffin mixes",energy_with_fibre_kj,1567.0,Energy(a),(kJ),Energy(a),1
F006298,"Pancake, plain, homemade",13601.0,"Pancakes, crepes and dishes",energy_with_fibre_kj,927.0,Energy(a),(kJ),Energy(a),1
F006700,"Pikelet or pancake, sweet, commercial",13602.0,"Drop scones, pikelets",energy_with_fibre_kj,912.0,Energy(a),(kJ),Energy(a),1
F006701,"Pikelet, plain, homemade",13602.0,"Drop scones, pikelets",energy_with_fibre_kj,1160.0,Energy(a),(kJ),Energy(a),1
F007507,"Pudding, chocolate, homemade",13305.0,Cake-type desserts,energy_with_fibre_kj,771.0,Energy(a),(kJ),Energy(a),1
F007512,"Pudding, plum, steamed or boiled, homemade",13305.0,Cake-type desserts,energy_with_fibre_kj,1383.0,Energy(a),(kJ),Energy(a),1
F007529,"Pudding, sticky date, homemade",13305.0,Cake-type desserts,energy_with_fibre_kj,1468.0,Energy(a),(kJ),Energy(a),1
F008173,"Scone, plain, commercial",13307.0,"Scones and rock cakes, plain or with added fruit or vegetables only",energy_with_fibre_kj,1399.0,Energy(a),(kJ),Energy(a),1
F008174,"Scone, plain, homemade",13307.0,"Scones and rock cakes, plain or with added fruit or vegetables only",energy_with_fibre_kj,1350.0,Energy(a),(kJ),Energy(a),1
F008172,"Scone, fruit, commercial",13307.0,"Scones and rock cakes, plain or with added fruit or vegetables only",energy_with_fibre_kj,1361.0,Energy(a),(kJ),Energy(a),1
F008176,"Scone, pumpkin, homemade",13307.0,"Scones and rock cakes, plain or with added fruit or vegetables only",energy_with_fibre_kj,1217.0,Energy(a),(kJ),Energy(a),1
F008278,"Slice, caramel",13306.0,"Slices, biscuit and cake-type",energy_with_fibre_kj,1849.0,Energy(a),(kJ),Energy(a),1
F001918,"Buckwheat groats, cooked in water, no added salt",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,290.0,Energy(a),(kJ),Energy(a),1
F000061,"Amaranth, grain, whole, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1527.0,Energy(a),(kJ),Energy(a),1
F000379,"Barley, pearl, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1424.0,Energy(a),(kJ),Energy(a),1
F000378,"Barley, pearl, boiled, no added fat or salt",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,590.0,Energy(a),(kJ),Energy(a),1
F001919,"Buckwheat groats, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1364.0,Energy(a),(kJ),Energy(a),1
F001929,"Bulgur, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1434.0,Energy(a),(kJ),Energy(a),1
F001928,"Bulgur, soaked in water, no added fat or salt",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,664.0,Energy(a),(kJ),Energy(a),1
F003230,"Cornmeal (polenta), uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1421.0,Energy(a),(kJ),Energy(a),1
F003227,"Cornmeal (polenta), boiled, no added fat or salt",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,452.0,Energy(a),(kJ),Energy(a),1
F003239,"Couscous, uncooked",12103.0,Cereal flours and starches,energy_with_fibre_kj,1523.0,Energy(a),(kJ),Energy(a),1
F003235,"Couscous, boiled, no added fat or salt",12103.0,Cereal flours and starches,energy_with_fibre_kj,677.0,Energy(a),(kJ),Energy(a),1
F005692,"Millet, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1483.0,Energy(a),(kJ),Energy(a),1
F005690,"Millet, boiled, no added fat or salt",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,487.0,Energy(a),(kJ),Energy(a),1
F005279,"Maize, grits, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1461.0,Energy(a),(kJ),Energy(a),1
F006136,"Oats, hulled, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1589.0,Energy(a),(kJ),Energy(a),1
F006143,"Oats, rolled, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1486.0,Energy(a),(kJ),Energy(a),1
F007156,"Porridge, rolled oats, prepared with regular fat cows milk",12601.0,"Porridge style, oat based",energy_with_fibre_kj,515.0,Energy(a),(kJ),Energy(a),1
F007164,"Porridge, rolled oats, prepared with water",12601.0,"Porridge style, oat based",energy_with_fibre_kj,374.0,Energy(a),(kJ),Energy(a),1
F006141,"Oats, rolled, mixed with sugar or honey & other flavours, uncooked",12601.0,"Porridge style, oat based",energy_with_fibre_kj,1629.0,Energy(a),(kJ),Energy(a),1
F007143,"Porridge, rolled oats mixed with sugar or honey & other flavours, prepared with cows milk",12601.0,"Porridge style, oat based",energy_with_fibre_kj,586.0,Energy(a),(kJ),Energy(a),1
F007593,"Quinoa, black, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1455.0,Energy(a),(kJ),Energy(a),1
F007597,"Quinoa, red, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1538.0,Energy(a),(kJ),Energy(a),1
F007599,"Quinoa, white, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1572.0,Energy(a),(kJ),Energy(a),1
F007598,"Quinoa, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1550.0,Energy(a),(kJ),Energy(a),1
F007596,"Quinoa, cooked in water, no added salt",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,432.0,Energy(a),(kJ),Energy(a),1
F007722,"Rye, grain, whole, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1296.0,Energy(a),(kJ),Energy(a),1
F007724,"Rye, rolled, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1278.0,Energy(a),(kJ),Energy(a),1
F008474,"Sorghum, grain, uncooked",12101.0,Grains (other than rice) and grain fractions,energy_with_fibre_kj,1465.0,Energy(a),(kJ),Energy(a),1
