year,cube,sex,measure,category,age_group,proportion_pct
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),35-44,74.8
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),45-54,77.9
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),55-64,78.1
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),65 +,78.2
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),15-24,38.4
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),15-44,60.6
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),25-44,70.4
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),45-64,77.8
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),65-74,81.4
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),75 +,74.2
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),18-44,64.0
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),45 +,78.0
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),Total 18 +,71.2
2022,8,Males,Measured Body Mass Index(f),Total Overweight / Obese (25.00 or more),Total 15 +,69.2
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),15-17,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),18-24,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),25-34,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),35-44,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),45-54,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),55-64,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),65 +,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),15-24,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),15-44,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),25-44,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),45-64,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),65-74,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),75 +,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),18-44,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),45 +,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),Total 18 +,100.0
2022,8,Males,Measured Body Mass Index(f),Total males aged 15 years and over(g),Total 15 +,100.0
2022,8,Males,Measured waist circumference(h),Lowered risk,18-24,70.9
2022,8,Males,Measured waist circumference(h),Lowered risk,25-34,48.8
2022,8,Males,Measured waist circumference(h),Lowered risk,35-44,35.9
2022,8,Males,Measured waist circumference(h),Lowered risk,45-54,29.3
2022,8,Males,Measured waist circumference(h),Lowered risk,55-64,23.8
2022,8,Males,Measured waist circumference(h),Lowered risk,65 +,18.2
2022,8,Males,Measured waist circumference(h),Lowered risk,25-44,42.6
2022,8,Males,Measured waist circumference(h),Lowered risk,45-64,26.4
2022,8,Males,Measured waist circumference(h),Lowered risk,65-74,16.0
2022,8,Males,Measured waist circumference(h),Lowered risk,75 +,20.7
2022,8,Males,Measured waist circumference(h),Lowered risk,18-44,49.2
2022,8,Males,Measured waist circumference(h),Lowered risk,45 +,23.0
2022,8,Males,Measured waist circumference(h),Lowered risk,Total 18 +,35.8
2022,8,Males,Measured waist circumference(h),Increased risk(i),18-24,12.4
2022,8,Males,Measured waist circumference(h),Increased risk(i),25-34,22.9
2022,8,Males,Measured waist circumference(h),Increased risk(i),35-44,23.7
2022,8,Males,Measured waist circumference(h),Increased risk(i),45-54,23.2
2022,8,Males,Measured waist circumference(h),Increased risk(i),55-64,24.0
2022,8,Males,Measured waist circumference(h),Increased risk(i),65 +,26.2
2022,8,Males,Measured waist circumference(h),Increased risk(i),25-44,23.4
2022,8,Males,Measured waist circumference(h),Increased risk(i),45-64,23.8
2022,8,Males,Measured waist circumference(h),Increased risk(i),65-74,25.9
2022,8,Males,Measured waist circumference(h),Increased risk(i),75 +,26.6
2022,8,Males,Measured waist circumference(h),Increased risk(i),18-44,20.8
2022,8,Males,Measured waist circumference(h),Increased risk(i),45 +,24.6
2022,8,Males,Measured waist circumference(h),Increased risk(i),Total 18 +,22.9
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),18-24,15.4
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),25-34,26.9
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),35-44,40.0
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),45-54,46.7
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),55-64,51.7
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),65 +,55.3
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),25-44,33.2
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),45-64,49.1
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),65-74,57.6
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),75 +,51.2
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),18-44,29.2
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),45 +,51.6
2022,8,Males,Measured waist circumference(h),Substantially increased risk(j),Total 18 +,40.6
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,18-24,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,25-34,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,35-44,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,45-54,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,55-64,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,65 +,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,25-44,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,45-64,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,65-74,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,75 +,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,18-44,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,45 +,100.0
2022,8,Males,Measured waist circumference(h),Total males aged 18 years and over,Total 18 +,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",15-17,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",18-24,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",25-34,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",35-44,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",45-54,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",55-64,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",65 +,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",15-24,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",15-44,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",25-44,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",45-64,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",65-74,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",75 +,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",18-44,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",45 +,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",Total 18 +,100.0
2022,8,Males,Median measured waist circumference (cm),"Total males, 15 years and over",Total 15 +,100.0
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),15-17,8.1
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),18-24,6.0
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),25-34,2.5
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),35-44,2.4
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),45-54,1.4
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),55-64,1.3
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),65 +,2.0
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),15-24,6.9
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),15-44,3.7
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),25-44,2.5
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),45-64,1.2
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),65-74,1.5
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),75 +,2.4
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),18-44,3.3
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),45 +,1.4
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),Total 18 +,2.3
2022,8,Females,Measured Body Mass Index(f),Underweight (less than 18.50),Total 15 +,2.5
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),18-24,15.1
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),25-34,4.9
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),35-44,3.9
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),45-54,2.1
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),55-64,2.7
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),65 +,3.3
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),25-44,4.5
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),45-64,2.5
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),65-74,2.7
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),75 +,4.0
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),18-44,7.0
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),45 +,2.8
2022,8,Females,Measured Body Mass Index(f),Normal range (18.50–19.99),Total 18 +,4.7
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),18-24,36.6
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),25-34,39.4
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),35-44,34.2
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),45-54,28.1
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),55-64,25.3
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),65 +,26.3
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),25-44,36.7
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),45-64,26.8
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),65-74,25.1
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),75 +,28.2
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),18-44,36.6
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),45 +,26.7
2022,8,Females,Measured Body Mass Index(f),Normal range (20.00–24.99),Total 18 +,31.3
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),15-17,68.0
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),18-24,52.9
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),25-34,44.5
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),35-44,38.0
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),45-54,30.8
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),55-64,27.6
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),65 +,29.7
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),15-24,56.6
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),15-44,45.8
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),25-44,41.2
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),45-64,29.3
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),65-74,27.5
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),75 +,31.6
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),18-44,43.6
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),45 +,29.4
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),Total 18 +,36.0
2022,8,Females,Measured Body Mass Index(f),Total Normal range (18.50–24.99),Total 15 +,37.4
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),15-17,17.6
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),18-24,25.2
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),25-34,22.9
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),35-44,29.9
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),45-54,30.9
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),55-64,33.3
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),65 +,33.3
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),15-24,22.9
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),15-44,25.4
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),25-44,26.3
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),45-64,31.9
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),65-74,32.5
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),75 +,33.6
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),18-44,26.4
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),45 +,32.5
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),Total 18 +,29.6
2022,8,Females,Measured Body Mass Index(f),Overweight (25.00–29.99),Total 15 +,29.0
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),18-24,8.4
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),25-34,16.5
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),35-44,15.1
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),45-54,19.9
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),55-64,20.3
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),65 +,19.8
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),25-44,15.9
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),45-64,20.1
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),65-74,19.2
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),75 +,20.9
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),18-44,14.4
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),45 +,19.9
2022,8,Females,Measured Body Mass Index(f),Obesity class I (30.00–34.99),Total 18 +,17.4
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),18-24,3.3
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),25-34,8.1
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),35-44,7.0
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),45-54,9.2
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),55-64,10.5
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),65 +,8.1
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),25-44,7.8
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),45-64,10.0
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),65-74,9.2
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),75 +,6.4
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),18-44,6.7
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),45 +,9.2
2022,8,Females,Measured Body Mass Index(f),Obesity class II (35.00–39.99),Total 18 +,8.0
2022,8,Females,Measured Body Mass Index(f),Obesity class III (40.00 or more),18-24,1.4
2022,8,Females,Measured Body Mass Index(f),Obesity class III (40.00 or more),25-34,3.9
2022,8,Females,Measured Body Mass Index(f),Obesity class III (40.00 or more),35-44,5.9
