data_year,sex,age_group,risk_factor,disease,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2003,Females,25–34,All dietary risks,Hypertensive heart disease,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,Females,25–34,All dietary risks,Inflammatory heart disease,0.0,0.0,,0.0,18.0,,0.0,7.0,,0.0,25.0,,
2003,Females,25–34,All dietary risks,Lung cancer,0.0,4.0,,11.0,233.0,,0.0,2.0,,11.0,235.0,,
2003,Females,25–34,All dietary risks,Non-rheumatic valvular disease,0.0,4.0,,4.0,247.0,,3.0,152.0,,6.0,399.0,,
2003,Females,25–34,All dietary risks,Oesophageal cancer,1.0,3.0,,42.0,162.0,,0.0,0.0,,42.0,163.0,,
2003,Females,25–34,All dietary risks,Peripheral vascular disease,0.0,0.0,,0.0,0.0,,0.0,13.0,,0.0,13.0,,
2003,Females,25–34,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),0.0,1.0,,2.0,77.0,,1.0,42.0,,4.0,119.0,,
2003,Females,25–34,All dietary risks,Stroke,7.0,14.0,,408.0,804.0,,46.0,92.0,,454.0,895.0,,
2003,Females,25–34,All dietary risks,Type 2 diabetes mellitus,1.0,2.0,,29.0,101.0,,223.0,766.0,,252.0,867.0,,
2003,Females,35–44,All dietary risks,Aortic aneurysm,0.0,2.0,,6.0,94.0,,0.0,0.0,,6.0,94.0,,
2003,Females,35–44,All dietary risks,Atrial fibrillation and flutter,0.0,0.0,,0.0,0.0,,10.0,174.0,,10.0,174.0,,
2003,Females,35–44,All dietary risks,Bowel cancer,15.0,55.0,,699.0,2554.0,,17.0,63.0,,716.0,2617.0,,
2003,Females,35–44,All dietary risks,Breast cancer,6.0,183.0,,278.0,8483.0,,18.0,539.0,,296.0,9022.0,,
2003,Females,35–44,All dietary risks,Cardiomyopathy,0.0,8.0,,18.0,366.0,,2.0,28.0,,19.0,395.0,,
2003,Females,35–44,All dietary risks,Chronic kidney disease,0.0,9.0,,18.0,441.0,,10.0,234.0,,28.0,675.0,,
2003,Females,35–44,All dietary risks,Coronary heart disease,36.0,49.0,,1646.0,2282.0,,321.0,448.0,,1967.0,2730.0,,
2003,Females,35–44,All dietary risks,Hypertensive heart disease,0.0,2.0,,9.0,98.0,,0.0,1.0,,9.0,99.0,,
2003,Females,35–44,All dietary risks,Inflammatory heart disease,0.0,5.0,,3.0,251.0,,0.0,12.0,,3.0,263.0,,
2003,Females,35–44,All dietary risks,Lung cancer,2.0,48.0,,95.0,2153.0,,1.0,12.0,,96.0,2165.0,,
2003,Females,35–44,All dietary risks,Non-rheumatic valvular disease,0.0,9.0,,13.0,402.0,,7.0,192.0,,19.0,595.0,,
2003,Females,35–44,All dietary risks,Oesophageal cancer,1.0,5.0,,59.0,229.0,,0.0,2.0,,59.0,231.0,,
2003,Females,35–44,All dietary risks,Peripheral vascular disease,0.0,2.0,,3.0,98.0,,1.0,27.0,,3.0,126.0,,
2003,Females,35–44,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),0.0,8.0,,16.0,378.0,,2.0,47.0,,18.0,425.0,,
2003,Females,35–44,All dietary risks,Stroke,24.0,50.0,,1132.0,2328.0,,101.0,207.0,,1233.0,2535.0,,
2003,Females,35–44,All dietary risks,Type 2 diabetes mellitus,2.0,8.0,,102.0,356.0,,345.0,1205.0,,447.0,1561.0,,
2003,Females,45–54,All dietary risks,Aortic aneurysm,0.0,5.0,,11.0,189.0,,0.0,0.0,,11.0,189.0,,
2003,Females,45–54,All dietary risks,Atrial fibrillation and flutter,0.0,0.0,,0.0,0.0,,27.0,409.0,,27.0,409.0,,
2003,Females,45–54,All dietary risks,Bowel cancer,42.0,159.0,,1570.0,5891.0,,49.0,185.0,,1619.0,6076.0,,
2003,Females,45–54,All dietary risks,Breast cancer,14.0,444.0,,536.0,16486.0,,44.0,1346.0,,580.0,17832.0,,
2003,Females,45–54,All dietary risks,Cardiomyopathy,1.0,10.0,,23.0,387.0,,3.0,48.0,,26.0,435.0,,
2003,Females,45–54,All dietary risks,Chronic kidney disease,1.0,20.0,,42.0,741.0,,22.0,405.0,,64.0,1145.0,,
2003,Females,45–54,All dietary risks,Coronary heart disease,113.0,171.0,,4193.0,6339.0,,1019.0,1548.0,,5211.0,7887.0,,
2003,Females,45–54,All dietary risks,Hypertensive heart disease,1.0,7.0,,23.0,255.0,,0.0,2.0,,23.0,257.0,,
2003,Females,45–54,All dietary risks,Inflammatory heart disease,0.0,6.0,,3.0,228.0,,0.0,25.0,,3.0,253.0,,
2003,Females,45–54,All dietary risks,Lung cancer,8.0,207.0,,304.0,7564.0,,2.0,62.0,,307.0,7626.0,,
2003,Females,45–54,All dietary risks,Non-rheumatic valvular disease,0.0,5.0,,9.0,192.0,,12.0,271.0,,20.0,463.0,,
2003,Females,45–54,All dietary risks,Oesophageal cancer,3.0,15.0,,127.0,553.0,,1.0,5.0,,128.0,558.0,,
2003,Females,45–54,All dietary risks,Peripheral vascular disease,0.0,7.0,,9.0,263.0,,2.0,55.0,,11.0,318.0,,
2003,Females,45–54,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),0.0,7.0,,12.0,279.0,,3.0,76.0,,16.0,355.0,,
2003,Females,45–54,All dietary risks,Stroke,44.0,110.0,,1637.0,4092.0,,140.0,355.0,,1777.0,4448.0,,
2003,Females,45–54,All dietary risks,Type 2 diabetes mellitus,9.0,31.0,,319.0,1163.0,,586.0,2139.0,,905.0,3301.0,,
2003,Females,55–64,All dietary risks,Aortic aneurysm,1.0,18.0,,32.0,513.0,,0.0,0.0,,32.0,514.0,,
2003,Females,55–64,All dietary risks,Atrial fibrillation and flutter,0.0,4.0,,8.0,119.0,,65.0,971.0,,73.0,1091.0,,
2003,Females,55–64,All dietary risks,Bowel cancer,82.0,313.0,,2257.0,8649.0,,95.0,364.0,,2352.0,9013.0,,
2003,Females,55–64,All dietary risks,Breast cancer,20.0,611.0,,561.0,17360.0,,56.0,1744.0,,617.0,19104.0,,
2003,Females,55–64,All dietary risks,Cardiomyopathy,2.0,27.0,,45.0,726.0,,5.0,88.0,,51.0,813.0,,
2003,Females,55–64,All dietary risks,Chronic kidney disease,2.0,28.0,,50.0,773.0,,35.0,538.0,,85.0,1311.0,,
2003,Females,55–64,All dietary risks,Coronary heart disease,218.0,387.0,,6042.0,10718.0,,1923.0,3409.0,,7965.0,14126.0,,
2003,Females,55–64,All dietary risks,Hypertensive heart disease,1.0,12.0,,24.0,326.0,,0.0,4.0,,25.0,330.0,,
2003,Females,55–64,All dietary risks,Inflammatory heart disease,0.0,7.0,,3.0,200.0,,1.0,40.0,,3.0,240.0,,
2003,Females,55–64,All dietary risks,Lung cancer,18.0,465.0,,489.0,12908.0,,6.0,152.0,,495.0,13060.0,,
2003,Females,55–64,All dietary risks,Non-rheumatic valvular disease,1.0,11.0,,15.0,308.0,,20.0,411.0,,34.0,719.0,,
2003,Females,55–64,All dietary risks,Oesophageal cancer,8.0,38.0,,240.0,1095.0,,3.0,16.0,,244.0,1111.0,,
2003,Females,55–64,All dietary risks,Peripheral vascular disease,0.0,8.0,,11.0,227.0,,4.0,90.0,,15.0,317.0,,
2003,Females,55–64,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),0.0,8.0,,10.0,202.0,,4.0,87.0,,14.0,289.0,,
2003,Females,55–64,All dietary risks,Stroke,53.0,171.0,,1471.0,4693.0,,166.0,524.0,,1637.0,5217.0,,
2003,Females,55–64,All dietary risks,Type 2 diabetes mellitus,18.0,70.0,,499.0,1918.0,,980.0,3766.0,,1479.0,5684.0,,
2003,Females,65–84,All dietary risks,Aortic aneurysm,15.0,309.0,,197.0,3983.0,,0.0,3.0,,197.0,3986.0,,
2003,Females,65–84,All dietary risks,Atrial fibrillation and flutter,12.0,237.0,,141.0,2801.0,,318.0,6019.0,,458.0,8820.0,,
2003,Females,65–84,All dietary risks,Bowel cancer,314.0,1304.0,,4543.0,18737.0,,310.0,1285.0,,4853.0,20023.0,,
2003,Females,65–84,All dietary risks,Breast cancer,32.0,1150.0,,500.0,17450.0,,73.0,2568.0,,573.0,20017.0,,
2003,Females,65–84,All dietary risks,Cardiomyopathy,7.0,134.0,,98.0,1902.0,,24.0,477.0,,122.0,2379.0,,
2003,Females,65–84,All dietary risks,Chronic kidney disease,29.0,488.0,,376.0,6375.0,,137.0,2322.0,,514.0,8696.0,,
2003,Females,65–84,All dietary risks,Coronary heart disease,2520.0,5532.0,,31940.0,69547.0,,7729.0,16750.0,,39669.0,86296.0,,
2003,Females,65–84,All dietary risks,Hypertensive heart disease,8.0,143.0,,102.0,1767.0,,2.0,37.0,,104.0,1803.0,,
2003,Females,65–84,All dietary risks,Inflammatory heart disease,0.0,27.0,,4.0,402.0,,2.0,234.0,,7.0,636.0,,
2003,Females,65–84,All dietary risks,Lung cancer,58.0,1618.0,,876.0,24330.0,,18.0,499.0,,894.0,24830.0,,
2003,Females,65–84,All dietary risks,Non-rheumatic valvular disease,10.0,265.0,,127.0,3277.0,,96.0,2453.0,,223.0,5730.0,,
2003,Females,65–84,All dietary risks,Oesophageal cancer,49.0,228.0,,693.0,3247.0,,16.0,74.0,,709.0,3321.0,,
2003,Females,65–84,All dietary risks,Peripheral vascular disease,7.0,176.0,,92.0,2168.0,,20.0,459.0,,112.0,2627.0,,
2003,Females,65–84,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),5.0,121.0,,71.0,1667.0,,7.0,174.0,,78.0,1842.0,,
2003,Females,65–84,All dietary risks,Stroke,600.0,3005.0,,7600.0,37030.0,,761.0,3691.0,,8361.0,40721.0,,
2003,Females,65–84,All dietary risks,Type 2 diabetes mellitus,163.0,685.0,,2237.0,9338.0,,1807.0,7472.0,,4044.0,16809.0,,
2003,Females,85+,All dietary risks,Aortic aneurysm,8.0,187.0,,43.0,1057.0,,0.0,0.0,,43.0,1057.0,,
2003,Females,85+,All dietary risks,Atrial fibrillation and flutter,16.0,371.0,,84.0,1921.0,,78.0,1777.0,,162.0,3698.0,,
2003,Females,85+,All dietary risks,Bowel cancer,139.0,587.0,,779.0,3295.0,,117.0,494.0,,896.0,3789.0,,
2003,Females,85+,All dietary risks,Breast cancer,11.0,394.0,,59.0,2195.0,,16.0,596.0,,75.0,2791.0,,
2003,Females,85+,All dietary risks,Cardiomyopathy,4.0,84.0,,18.0,431.0,,19.0,450.0,,38.0,881.0,,
2003,Females,85+,All dietary risks,Chronic kidney disease,30.0,536.0,,156.0,2753.0,,58.0,1014.0,,214.0,3767.0,,
2003,Females,85+,All dietary risks,Coronary heart disease,3284.0,7324.0,,16873.0,37635.0,,3969.0,8852.0,,20841.0,46487.0,,
2003,Females,85+,All dietary risks,Hypertensive heart disease,17.0,313.0,,83.0,1527.0,,3.0,49.0,,86.0,1576.0,,
2003,Females,85+,All dietary risks,Inflammatory heart disease,0.0,10.0,,1.0,63.0,,2.0,235.0,,3.0,297.0,,
2003,Females,85+,All dietary risks,Lung cancer,10.0,295.0,,62.0,1755.0,,5.0,133.0,,67.0,1888.0,,
2003,Females,85+,All dietary risks,Non-rheumatic valvular disease,14.0,389.0,,75.0,2090.0,,71.0,1977.0,,146.0,4067.0,,
2003,Females,85+,All dietary risks,Oesophageal cancer,19.0,89.0,,103.0,489.0,,8.0,38.0,,111.0,527.0,,
2003,Females,85+,All dietary risks,Peripheral vascular disease,10.0,284.0,,51.0,1412.0,,5.0,148.0,,56.0,1561.0,,
2003,Females,85+,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),2.0,64.0,,14.0,363.0,,4.0,94.0,,17.0,457.0,,
2003,Females,85+,All dietary risks,Stroke,822.0,4348.0,,4234.0,22400.0,,324.0,1717.0,,4558.0,24117.0,,
2003,Females,85+,All dietary risks,Type 2 diabetes mellitus,127.0,541.0,,684.0,2920.0,,237.0,1011.0,,921.0,3931.0,,
2003,Females,15–24,Amphetamine use,Drug use disorders (excluding alcohol),1.0,6.0,,58.0,390.0,,414.0,2990.0,,472.0,3381.0,,
2003,Females,15–24,Amphetamine use,Poisoning,1.0,28.0,,88.0,1881.0,,2.0,44.0,,90.0,1925.0,,
2003,Females,15–24,Amphetamine use,Road traffic injuries - motor vehicle occupants,3.0,91.0,,173.0,6111.0,,19.0,530.0,,192.0,6641.0,,
2003,Females,15–24,Amphetamine use,Road traffic injuries - motorcyclists,0.0,5.0,,9.0,333.0,,1.0,33.0,,11.0,366.0,,
2003,Females,15–24,Amphetamine use,Suicide and self-inflicted injuries,1.0,53.0,,64.0,3550.0,,2.0,127.0,,66.0,3677.0,,
2003,Females,25–34,Amphetamine use,Drug use disorders (excluding alcohol),2.0,10.0,,113.0,585.0,,572.0,2922.0,,685.0,3507.0,,
2003,Females,25–34,Amphetamine use,Poisoning,2.0,45.0,,120.0,2550.0,,2.0,51.0,,122.0,2600.0,,
2003,Females,25–34,Amphetamine use,Road traffic injuries - motor vehicle occupants,1.0,35.0,,56.0,1962.0,,10.0,296.0,,66.0,2258.0,,
2003,Females,25–34,Amphetamine use,Road traffic injuries - motorcyclists,0.0,4.0,,6.0,225.0,,1.0,30.0,,7.0,254.0,,
2003,Females,25–34,Amphetamine use,Suicide and self-inflicted injuries,3.0,113.0,,146.0,6362.0,,3.0,152.0,,149.0,6513.0,,
2003,Females,35–44,Amphetamine use,Drug use disorders (excluding alcohol),2.0,17.0,,98.0,811.0,,207.0,1714.0,,305.0,2525.0,,
2003,Females,35–44,Amphetamine use,Poisoning,3.0,65.0,,143.0,3046.0,,2.0,42.0,,145.0,3087.0,,
2003,Females,35–44,Amphetamine use,Road traffic injuries - motor vehicle occupants,1.0,43.0,,65.0,2028.0,,11.0,272.0,,76.0,2300.0,,
2003,Females,35–44,Amphetamine use,Road traffic injuries - motorcyclists,0.0,2.0,,3.0,105.0,,1.0,29.0,,5.0,134.0,,
2003,Females,35–44,Amphetamine use,Suicide and self-inflicted injuries,1.0,111.0,,43.0,5296.0,,1.0,136.0,,44.0,5432.0,,
2003,Females,45–54,Amphetamine use,Drug use disorders (excluding alcohol),0.0,4.0,,7.0,164.0,,30.0,735.0,,36.0,898.0,,
2003,Females,45–54,Amphetamine use,Poisoning,2.0,49.0,,86.0,1845.0,,1.0,30.0,,88.0,1875.0,,
2003,Females,45–54,Amphetamine use,Road traffic injuries - motor vehicle occupants,1.0,39.0,,48.0,1481.0,,8.0,210.0,,56.0,1690.0,,
2003,Females,45–54,Amphetamine use,Road traffic injuries - motorcyclists,0.0,2.0,,3.0,78.0,,1.0,24.0,,3.0,103.0,,
2003,Females,45–54,Amphetamine use,Suicide and self-inflicted injuries,0.0,98.0,,5.0,3723.0,,0.0,88.0,,5.0,3811.0,,
2003,Females,55–64,Amphetamine use,Drug use disorders (excluding alcohol),0.0,1.0,,1.0,32.0,,8.0,323.0,,9.0,355.0,,
2003,Females,55–64,Amphetamine use,Poisoning,1.0,22.0,,29.0,613.0,,1.0,14.0,,29.0,627.0,,
2003,Females,55–64,Amphetamine use,Road traffic injuries - motor vehicle occupants,0.0,35.0,,4.0,996.0,,1.0,165.0,,5.0,1161.0,,
2003,Females,55–64,Amphetamine use,Road traffic injuries - motorcyclists,0.0,1.0,,0.0,33.0,,0.0,20.0,,0.0,53.0,,
2003,Females,55–64,Amphetamine use,Suicide and self-inflicted injuries,0.0,63.0,,1.0,1830.0,,0.0,44.0,,1.0,1875.0,,
2003,Females,65–84,Amphetamine use,Drug use disorders (excluding alcohol),0.0,1.0,,0.0,13.0,,2.0,165.0,,2.0,178.0,,
2003,Females,65–84,Amphetamine use,Poisoning,2.0,32.0,,24.0,507.0,,1.0,19.0,,25.0,527.0,,
2003,Females,65–84,Amphetamine use,Road traffic injuries - motor vehicle occupants,0.0,74.0,,5.0,1093.0,,1.0,233.0,,6.0,1325.0,,
2003,Females,65–84,Amphetamine use,Road traffic injuries - motorcyclists,0.0,0.0,,0.0,0.0,,0.0,2.0,,0.0,2.0,,
2003,Females,65–84,Amphetamine use,Suicide and self-inflicted injuries,0.0,56.0,,0.0,943.0,,0.0,14.0,,0.0,957.0,,
2003,Females,85+,Amphetamine use,Drug use disorders (excluding alcohol),0.0,0.0,,0.0,0.0,,0.0,14.0,,0.0,14.0,,
2003,Females,85+,Amphetamine use,Poisoning,1.0,15.0,,4.0,76.0,,0.0,5.0,,4.0,81.0,,
2003,Females,85+,Amphetamine use,Road traffic injuries - motor vehicle occupants,0.0,16.0,,0.0,97.0,,0.0,32.0,,1.0,129.0,,
2003,Females,85+,Amphetamine use,Road traffic injuries - motorcyclists,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,Females,85+,Amphetamine use,Suicide and self-inflicted injuries,0.0,7.0,,0.0,41.0,,0.0,1.0,,0.0,42.0,,
2003,Females,15–24,Bullying victimisation,Anxiety disorders,0.0,0.0,,0.0,0.0,,966.0,12341.0,,966.0,12341.0,,
2003,Females,15–24,Bullying victimisation,Depressive disorders,0.0,0.0,,0.0,0.0,,1066.0,9846.0,,1066.0,9846.0,,
2003,Females,Under 15,Bullying victimisation,Anxiety disorders,0.0,0.0,,0.0,0.0,,236.0,6066.0,,236.0,6066.0,,
2003,Females,Under 15,Bullying victimisation,Depressive disorders,0.0,0.0,,0.0,0.0,,370.0,4618.0,,370.0,4618.0,,
2003,Females,15–24,Cannabis use,Anxiety disorders,0.0,0.0,,0.0,0.0,,206.0,12341.0,,206.0,12341.0,,
2003,Females,15–24,Cannabis use,Depressive disorders,0.0,0.0,,0.0,0.0,,152.0,9846.0,,152.0,9846.0,,
2003,Females,15–24,Cannabis use,Drug use disorders (excluding alcohol),2.0,6.0,,126.0,390.0,,990.0,2990.0,,1115.0,3381.0,,
2003,Females,15–24,Cannabis use,Poisoning,0.0,28.0,,20.0,1881.0,,0.0,44.0,,20.0,1925.0,,
2003,Females,15–24,Cannabis use,Road traffic injuries - motor vehicle occupants,1.0,91.0,,40.0,6111.0,,3.0,530.0,,44.0,6641.0,,
2003,Females,15–24,Cannabis use,Road traffic injuries - motorcyclists,0.0,5.0,,2.0,333.0,,0.0,33.0,,2.0,366.0,,
2003,Females,15–24,Cannabis use,Schizophrenia,0.0,0.0,,0.0,0.0,,70.0,1022.0,,70.0,1022.0,,
2003,Females,25–34,Cannabis use,Anxiety disorders,0.0,0.0,,0.0,0.0,,105.0,14937.0,,105.0,14937.0,,
2003,Females,25–34,Cannabis use,Depressive disorders,0.0,0.0,,0.0,0.0,,81.0,12615.0,,81.0,12615.0,,
2003,Females,25–34,Cannabis use,Drug use disorders (excluding alcohol),2.0,10.0,,92.0,585.0,,434.0,2922.0,,526.0,3507.0,,
2003,Females,25–34,Cannabis use,Poisoning,0.0,45.0,,27.0,2550.0,,1.0,51.0,,27.0,2600.0,,
2003,Females,25–34,Cannabis use,Road traffic injuries - motor vehicle occupants,0.0,35.0,,13.0,1962.0,,2.0,296.0,,15.0,2258.0,,
2003,Females,25–34,Cannabis use,Road traffic injuries - motorcyclists,0.0,4.0,,1.0,225.0,,0.0,30.0,,2.0,254.0,,
2003,Females,25–34,Cannabis use,Schizophrenia,0.0,0.0,,0.0,0.0,,59.0,2031.0,,59.0,2031.0,,
2003,Females,35–44,Cannabis use,Anxiety disorders,0.0,0.0,,0.0,0.0,,51.0,16428.0,,51.0,16428.0,,
2003,Females,35–44,Cannabis use,Depressive disorders,0.0,0.0,,0.0,0.0,,38.0,13424.0,,38.0,13424.0,,
2003,Females,35–44,Cannabis use,Drug use disorders (excluding alcohol),2.0,17.0,,94.0,811.0,,200.0,1714.0,,294.0,2525.0,,
2003,Females,35–44,Cannabis use,Poisoning,1.0,65.0,,32.0,3046.0,,0.0,42.0,,32.0,3087.0,,
2003,Females,35–44,Cannabis use,Road traffic injuries - motor vehicle occupants,0.0,43.0,,11.0,2028.0,,1.0,272.0,,12.0,2300.0,,
2003,Females,35–44,Cannabis use,Road traffic injuries - motorcyclists,0.0,2.0,,1.0,105.0,,0.0,29.0,,1.0,134.0,,
2003,Females,35–44,Cannabis use,Schizophrenia,0.0,1.0,,1.0,47.0,,27.0,2008.0,,27.0,2055.0,,
2003,Females,45–54,Cannabis use,Anxiety disorders,0.0,0.0,,0.0,0.0,,28.0,14604.0,,28.0,14604.0,,
2003,Females,45–54,Cannabis use,Depressive disorders,0.0,0.0,,0.0,0.0,,21.0,12074.0,,21.0,12074.0,,
2003,Females,45–54,Cannabis use,Drug use disorders (excluding alcohol),1.0,4.0,,28.0,164.0,,110.0,735.0,,138.0,898.0,,
2003,Females,45–54,Cannabis use,Poisoning,1.0,49.0,,19.0,1845.0,,0.0,30.0,,20.0,1875.0,,
2003,Females,45–54,Cannabis use,Road traffic injuries - motor vehicle occupants,0.0,39.0,,8.0,1481.0,,1.0,210.0,,9.0,1690.0,,
2003,Females,45–54,Cannabis use,Road traffic injuries - motorcyclists,0.0,2.0,,0.0,78.0,,0.0,24.0,,1.0,103.0,,
2003,Females,45–54,Cannabis use,Schizophrenia,0.0,0.0,,0.0,0.0,,14.0,1715.0,,14.0,1715.0,,
2003,Females,55–64,Cannabis use,Anxiety disorders,0.0,1.0,,0.0,26.0,,7.0,7861.0,,7.0,7887.0,,
2003,Females,55–64,Cannabis use,Depressive disorders,0.0,1.0,,0.0,25.0,,5.0,6954.0,,5.0,6979.0,,
2003,Females,55–64,Cannabis use,Drug use disorders (excluding alcohol),0.0,1.0,,4.0,32.0,,35.0,323.0,,39.0,355.0,,
2003,Females,55–64,Cannabis use,Poisoning,0.0,22.0,,6.0,613.0,,0.0,14.0,,7.0,627.0,,
2003,Females,55–64,Cannabis use,Road traffic injuries - motor vehicle occupants,0.0,35.0,,1.0,996.0,,0.0,165.0,,2.0,1161.0,,
2003,Females,55–64,Cannabis use,Road traffic injuries - motorcyclists,0.0,1.0,,0.0,33.0,,0.0,20.0,,0.0,53.0,,
2003,Females,55–64,Cannabis use,Schizophrenia,0.0,0.0,,0.0,0.0,,4.0,1080.0,,4.0,1080.0,,
2003,Females,65–84,Cannabis use,Anxiety disorders,0.0,1.0,,0.0,9.0,,1.0,3282.0,,1.0,3291.0,,
2003,Females,65–84,Cannabis use,Depressive disorders,0.0,13.0,,0.0,163.0,,1.0,5080.0,,1.0,5243.0,,
2003,Females,65–84,Cannabis use,Drug use disorders (excluding alcohol),0.0,1.0,,1.0,13.0,,11.0,165.0,,12.0,178.0,,
2003,Females,65–84,Cannabis use,Poisoning,0.0,32.0,,5.0,507.0,,0.0,19.0,,5.0,527.0,,
2003,Females,65–84,Cannabis use,Road traffic injuries - motor vehicle occupants,0.0,74.0,,2.0,1093.0,,0.0,233.0,,2.0,1325.0,,
2003,Females,65–84,Cannabis use,Road traffic injuries - motorcyclists,0.0,0.0,,0.0,0.0,,0.0,2.0,,0.0,2.0,,
2003,Females,65–84,Cannabis use,Schizophrenia,0.0,12.0,,0.0,149.0,,1.0,1216.0,,1.0,1365.0,,
2003,Females,85+,Cannabis use,Anxiety disorders,0.0,2.0,,0.0,13.0,,0.0,265.0,,0.0,278.0,,
2003,Females,85+,Cannabis use,Depressive disorders,0.0,19.0,,0.0,105.0,,0.0,572.0,,0.0,677.0,,
2003,Females,85+,Cannabis use,Drug use disorders (excluding alcohol),0.0,0.0,,0.0,0.0,,1.0,14.0,,1.0,14.0,,
2003,Females,85+,Cannabis use,Poisoning,0.0,15.0,,1.0,76.0,,0.0,5.0,,1.0,81.0,,
2003,Females,85+,Cannabis use,Road traffic injuries - motor vehicle occupants,0.0,16.0,,0.0,97.0,,0.0,32.0,,0.0,129.0,,
2003,Females,85+,Cannabis use,Road traffic injuries - motorcyclists,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,Females,85+,Cannabis use,Schizophrenia,0.0,9.0,,0.0,49.0,,0.0,163.0,,0.0,212.0,,
2003,Females,15–24,Child abuse & neglect,Anxiety disorders,0.0,0.0,,0.0,0.0,,4075.0,12341.0,,4075.0,12341.0,,
2003,Females,15–24,Child abuse & neglect,Depressive disorders,0.0,0.0,,0.0,0.0,,2502.0,9846.0,,2502.0,9846.0,,
2003,Females,15–24,Child abuse & neglect,Suicide and self-inflicted injuries,18.0,53.0,,1201.0,3550.0,,43.0,127.0,,1244.0,3677.0,,
2003,Females,25–34,Child abuse & neglect,Anxiety disorders,0.0,0.0,,0.0,0.0,,5094.0,14937.0,,5094.0,14937.0,,
2003,Females,25–34,Child abuse & neglect,Depressive disorders,0.0,0.0,,0.0,0.0,,3325.0,12615.0,,3325.0,12615.0,,
2003,Females,25–34,Child abuse & neglect,Suicide and self-inflicted injuries,40.0,113.0,,2224.0,6362.0,,53.0,152.0,,2277.0,6513.0,,
2003,Females,35–44,Child abuse & neglect,Anxiety disorders,0.0,0.0,,0.0,0.0,,5486.0,16428.0,,5486.0,16428.0,,
2003,Females,35–44,Child abuse & neglect,Depressive disorders,0.0,0.0,,0.0,0.0,,3463.0,13424.0,,3463.0,13424.0,,
2003,Females,35–44,Child abuse & neglect,Suicide and self-inflicted injuries,38.0,111.0,,1816.0,5296.0,,46.0,136.0,,1863.0,5432.0,,
2003,Females,45–54,Child abuse & neglect,Anxiety disorders,0.0,0.0,,0.0,0.0,,4741.0,14604.0,,4741.0,14604.0,,
2003,Females,45–54,Child abuse & neglect,Depressive disorders,0.0,0.0,,0.0,0.0,,3007.0,12074.0,,3007.0,12074.0,,
2003,Females,45–54,Child abuse & neglect,Suicide and self-inflicted injuries,33.0,98.0,,1246.0,3723.0,,29.0,88.0,,1275.0,3811.0,,
2003,Females,55–64,Child abuse & neglect,Anxiety disorders,0.0,1.0,,8.0,26.0,,2423.0,7861.0,,2431.0,7887.0,,
2003,Females,55–64,Child abuse & neglect,Depressive disorders,0.0,1.0,,6.0,25.0,,1652.0,6954.0,,1658.0,6979.0,,
2003,Females,55–64,Child abuse & neglect,Suicide and self-inflicted injuries,20.0,63.0,,582.0,1830.0,,14.0,44.0,,596.0,1875.0,,
2003,Females,65–84,Child abuse & neglect,Anxiety disorders,0.0,1.0,,1.0,9.0,,674.0,3282.0,,675.0,3291.0,,
2003,Females,65–84,Child abuse & neglect,Depressive disorders,1.0,13.0,,17.0,163.0,,734.0,5080.0,,751.0,5243.0,,
2003,Females,65–84,Child abuse & neglect,Suicide and self-inflicted injuries,11.0,56.0,,206.0,943.0,,3.0,14.0,,208.0,957.0,,
2003,Females,85+,Child abuse & neglect,Anxiety disorders,0.0,2.0,,1.0,13.0,,24.0,265.0,,26.0,278.0,,
2003,Females,85+,Child abuse & neglect,Depressive disorders,1.0,19.0,,7.0,105.0,,37.0,572.0,,44.0,677.0,,
2003,Females,85+,Child abuse & neglect,Suicide and self-inflicted injuries,1.0,7.0,,4.0,41.0,,0.0,1.0,,4.0,42.0,,
2003,Females,Under 15,Child abuse & neglect,Anxiety disorders,0.0,0.0,,0.0,0.0,,969.0,6066.0,,969.0,6066.0,,
2003,Females,Under 15,Child abuse & neglect,Depressive disorders,0.0,0.0,,0.0,0.0,,704.0,4618.0,,704.0,4618.0,,
2003,Females,Under 15,Child abuse & neglect,Suicide and self-inflicted injuries,2.0,8.0,,143.0,553.0,,4.0,17.0,,147.0,570.0,,
2003,Females,15–24,Cocaine use,Drug use disorders (excluding alcohol),1.0,6.0,,62.0,390.0,,391.0,2990.0,,453.0,3381.0,,
2003,Females,15–24,Cocaine use,Poisoning,0.0,28.0,,24.0,1881.0,,1.0,44.0,,25.0,1925.0,,
2003,Females,15–24,Cocaine use,Road traffic injuries - motor vehicle occupants,1.0,91.0,,59.0,6111.0,,0.0,530.0,,59.0,6641.0,,
2003,Females,15–24,Cocaine use,Road traffic injuries - motorcyclists,0.0,5.0,,3.0,333.0,,0.0,33.0,,3.0,366.0,,
