data_year,sex,age_group,risk_factor,cause_name,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2003,Females,nan,Overweight (including obesity),Non-Hodgkin lymphoma,40.0,687.0,,735.0,11851.0,,33.0,551.0,,768.0,12402.0,,
2003,Females,nan,Overweight (including obesity),Oesophageal cancer,90.0,378.0,,1483.0,5776.0,,31.0,135.0,,1515.0,5911.0,,
2003,Females,nan,Overweight (including obesity),Osteoarthritis,0.0,64.0,,0.0,455.0,,10283.0,43458.0,,10283.0,43913.0,,
2003,Females,nan,Overweight (including obesity),Other leukaemias,9.0,91.0,,133.0,1334.0,,8.0,79.0,,140.0,1413.0,,
2003,Females,nan,Overweight (including obesity),Ovarian cancer,29.0,824.0,,626.0,16960.0,,32.0,920.0,,658.0,17881.0,,
2003,Females,nan,Overweight (including obesity),Pancreatic cancer,77.0,975.0,,1352.0,15975.0,,18.0,228.0,,1370.0,16203.0,,
2003,Females,nan,Overweight (including obesity),Stroke,752.0,7710.0,,12277.0,72185.0,,1220.0,6668.0,,13498.0,78853.0,,
2003,Females,nan,Overweight (including obesity),Thyroid cancer,5.0,44.0,,76.0,642.0,,32.0,288.0,,108.0,930.0,,
2003,Females,nan,Overweight (including obesity),Type 2 diabetes mellitus,459.0,1339.0,,6764.0,15925.0,,8556.0,16672.0,,15319.0,32596.0,,
2003,Females,nan,Overweight (including obesity),Uterine cancer,125.0,314.0,,2393.0,5736.0,,240.0,586.0,,2633.0,6322.0,,
2003,Females,nan,Physical inactivity,Bowel cancer,331.0,2436.0,,5178.0,40038.0,,324.0,2416.0,,5501.0,42454.0,,
2003,Females,nan,Physical inactivity,Breast cancer,98.0,2813.0,,2077.0,63659.0,,231.0,6869.0,,2308.0,70527.0,,
2003,Females,nan,Physical inactivity,Coronary heart disease,2584.0,13483.0,,23475.0,127532.0,,5667.0,31109.0,,29143.0,158641.0,,
2003,Females,nan,Physical inactivity,Dementia,396.0,3284.0,,2845.0,24344.0,,4488.0,37462.0,,7333.0,61806.0,,
2003,Females,nan,Physical inactivity,Stroke,849.0,7710.0,,7483.0,72185.0,,685.0,6668.0,,8168.0,78853.0,,
2003,Females,nan,Physical inactivity,Type 2 diabetes mellitus,311.0,1339.0,,3584.0,15925.0,,3589.0,16672.0,,7173.0,32596.0,,
2003,Females,nan,Physical inactivity,Uterine cancer,50.0,314.0,,894.0,5736.0,,92.0,586.0,,985.0,6322.0,,
2003,Females,nan,Tobacco use,Acute lymphoblastic leukaemia (ALL),1.0,62.0,,25.0,2378.0,,3.0,136.0,,27.0,2514.0,,
2003,Females,nan,Tobacco use,Acute myeloid leukaemia (AML),11.0,286.0,,166.0,6046.0,,6.0,185.0,,172.0,6231.0,,
2003,Females,nan,Tobacco use,Age-related macular degeneration,0.0,0.0,,0.0,0.0,,122.0,3093.0,,122.0,3093.0,,
2003,Females,nan,Tobacco use,Aortic aneurysm,26.0,527.0,,518.0,6151.0,,0.0,4.0,,519.0,6155.0,,
2003,Females,nan,Tobacco use,Asthma,16.0,203.0,,449.0,3922.0,,4765.0,50352.0,,5213.0,54275.0,,
2003,Females,nan,Tobacco use,Atrial fibrillation and flutter,18.0,612.0,,196.0,4842.0,,784.0,9440.0,,980.0,14282.0,,
2003,Females,nan,Tobacco use,Back pain and problems,1.0,29.0,,14.0,429.0,,3640.0,75184.0,,3654.0,75613.0,,
2003,Females,nan,Tobacco use,Bladder cancer,93.0,297.0,,1097.0,3826.0,,81.0,268.0,,1178.0,4094.0,,
2003,Females,nan,Tobacco use,Bowel cancer,247.0,2436.0,,3488.0,40038.0,,239.0,2416.0,,3727.0,42454.0,,
2003,Females,nan,Tobacco use,Breast cancer,186.0,2813.0,,3461.0,63659.0,,431.0,6869.0,,3891.0,70527.0,,
2003,Females,nan,Tobacco use,COPD,1857.0,2314.0,,23383.0,29836.0,,29641.0,37442.0,,53024.0,67278.0,,
2003,Females,nan,Tobacco use,Cataract and other lens disorders,0.0,0.0,,0.0,0.0,,53.0,1485.0,,53.0,1485.0,,
2003,Females,nan,Tobacco use,Cervical cancer,29.0,246.0,,533.0,6425.0,,25.0,282.0,,559.0,6707.0,,
2003,Females,nan,Tobacco use,Chronic lymphocytic leukaemia (CLL),5.0,114.0,,55.0,1225.0,,6.0,141.0,,61.0,1367.0,,
2003,Females,nan,Tobacco use,Chronic myeloid leukaemia (CML),2.0,57.0,,32.0,931.0,,1.0,40.0,,33.0,971.0,,
2003,Females,nan,Tobacco use,Coronary heart disease,838.0,13483.0,,14287.0,127532.0,,3625.0,31109.0,,17912.0,158641.0,,
2003,Females,nan,Tobacco use,Dementia,58.0,3284.0,,540.0,24344.0,,840.0,37462.0,,1380.0,61806.0,,
2003,Females,nan,Tobacco use,Gallbladder and bile duct disease,2.0,159.0,,33.0,1866.0,,13.0,449.0,,46.0,2315.0,,
2003,Females,nan,Tobacco use,Gastroduodenal disorders,16.0,326.0,,204.0,2894.0,,22.0,180.0,,225.0,3074.0,,
2003,Females,nan,Tobacco use,Hypertensive heart disease,18.0,477.0,,300.0,3973.0,,5.0,93.0,,304.0,4066.0,,
2003,Females,nan,Tobacco use,Influenza,0.0,38.0,,11.0,635.0,,6.0,405.0,,18.0,1040.0,,
2003,Females,nan,Tobacco use,Kidney cancer,38.0,312.0,,540.0,5212.0,,28.0,262.0,,568.0,5474.0,,
2003,Females,nan,Tobacco use,Laryngeal cancer,25.0,27.0,,460.0,517.0,,31.0,32.0,,491.0,549.0,,
2003,Females,nan,Tobacco use,Lip and oral cavity cancer,85.0,155.0,,1250.0,2648.0,,123.0,245.0,,1373.0,2893.0,,
2003,Females,nan,Tobacco use,Liver cancer,48.0,301.0,,751.0,5456.0,,11.0,70.0,,762.0,5526.0,,
2003,Females,nan,Tobacco use,Lower respiratory infections,237.0,2138.0,,2683.0,18582.0,,355.0,1820.0,,3037.0,20402.0,,
2003,Females,nan,Tobacco use,Lung cancer,2025.0,2637.0,,35670.0,48943.0,,662.0,861.0,,36332.0,49803.0,,
2003,Females,nan,Tobacco use,Multiple sclerosis,6.0,73.0,,189.0,2061.0,,483.0,4956.0,,671.0,7017.0,,
2003,Females,nan,Tobacco use,Nasopharyngeal cancer,12.0,23.0,,257.0,539.0,,9.0,20.0,,266.0,559.0,,
2003,Females,nan,Tobacco use,Oesophageal cancer,221.0,378.0,,3093.0,5776.0,,80.0,135.0,,3173.0,5911.0,,
2003,Females,nan,Tobacco use,Other cardiovascular diseases,83.0,1074.0,,2367.0,16242.0,,563.0,3865.0,,2931.0,20106.0,,
2003,Females,nan,Tobacco use,Other leukaemias,4.0,91.0,,45.0,1334.0,,3.0,79.0,,48.0,1413.0,,
2003,Females,nan,Tobacco use,Other respiratory disease,117.0,532.0,,1266.0,6424.0,,349.0,1770.0,,1615.0,8194.0,,
2003,Females,nan,Tobacco use,Otitis media,0.0,2.0,,0.0,40.0,,6.0,223.0,,6.0,263.0,,
2003,Females,nan,Tobacco use,Pancreatic cancer,223.0,975.0,,3289.0,15975.0,,52.0,228.0,,3341.0,16203.0,,
2003,Females,nan,Tobacco use,Peripheral vascular disease,18.0,479.0,,307.0,4237.0,,78.0,799.0,,385.0,5035.0,,
2003,Females,nan,Tobacco use,Rheumatoid arthritis,4.0,146.0,,58.0,1831.0,,3478.0,63201.0,,3537.0,65032.0,,
2003,Females,nan,Tobacco use,Stomach cancer,66.0,504.0,,920.0,8578.0,,26.0,203.0,,946.0,8781.0,,
2003,Females,nan,Tobacco use,Stroke,455.0,7710.0,,8000.0,72185.0,,782.0,6668.0,,8782.0,78853.0,,
2003,Females,nan,Tobacco use,Type 2 diabetes mellitus,23.0,1339.0,,353.0,15925.0,,469.0,16672.0,,822.0,32596.0,,
2003,Females,nan,UV sun exposure,Melanoma of the skin,249.0,393.0,,5392.0,8519.0,,647.0,1023.0,,6040.0,9541.0,,
2003,Females,nan,UV sun exposure,Non-melanoma skin cancer,181.0,182.0,,2121.0,2134.0,,501.0,504.0,,2622.0,2638.0,,
2003,Females,nan,Unsafe injecting practices,Chronic liver disease,93.0,480.0,,2180.0,11229.0,,106.0,562.0,,2286.0,11791.0,,
2003,Females,nan,Unsafe injecting practices,HIV/AIDS,2.0,11.0,,76.0,513.0,,10.0,71.0,,86.0,584.0,,
2003,Females,nan,Unsafe injecting practices,Hepatitis B (acute),1.0,2.0,,18.0,34.0,,1.0,2.0,,18.0,35.0,,
2003,Females,nan,Unsafe injecting practices,Hepatitis C (acute),13.0,15.0,,359.0,411.0,,3.0,3.0,,362.0,414.0,,
2003,Females,nan,Unsafe injecting practices,Liver cancer,41.0,301.0,,727.0,5456.0,,9.0,70.0,,736.0,5526.0,,
2003,Females,nan,Unsafe sex,Cervical cancer,246.0,246.0,,6425.0,6425.0,,282.0,282.0,,6707.0,6707.0,,
2003,Females,nan,Unsafe sex,Chlamydia,0.0,0.0,,0.0,0.0,,74.0,74.0,,74.0,74.0,,
2003,Females,nan,Unsafe sex,Chronic liver disease,2.0,480.0,,57.0,11229.0,,3.0,562.0,,60.0,11791.0,,
2003,Females,nan,Unsafe sex,Gonorrhoea,0.0,0.0,,0.0,0.0,,15.0,15.0,,15.0,15.0,,
2003,Females,nan,Unsafe sex,HIV/AIDS,9.0,11.0,,418.0,513.0,,57.0,71.0,,474.0,584.0,,
2003,Females,nan,Unsafe sex,Hepatitis B (acute),1.0,2.0,,13.0,34.0,,1.0,2.0,,14.0,35.0,,
2003,Females,nan,Unsafe sex,Hepatitis C (acute),1.0,15.0,,20.0,411.0,,0.0,3.0,,20.0,414.0,,
2003,Females,nan,Unsafe sex,Liver cancer,1.0,301.0,,24.0,5456.0,,0.0,70.0,,24.0,5526.0,,
2003,Females,nan,Unsafe sex,Other sexually transmitted infections,0.0,0.0,,0.0,0.0,,107.0,107.0,,107.0,107.0,,
2003,Females,nan,Unsafe sex,Syphilis,1.0,1.0,,12.0,12.0,,5.0,5.0,,17.0,17.0,,
2003,Males,nan,Alcohol use,Alcohol use disorders,206.0,206.0,,5885.0,5885.0,,39748.0,39748.0,,45633.0,45633.0,,
2003,Males,nan,Alcohol use,Atrial fibrillation and flutter,27.0,332.0,,294.0,3406.0,,1121.0,12065.0,,1415.0,15471.0,,
2003,Males,nan,Alcohol use,Bowel cancer,124.0,2850.0,,2293.0,53041.0,,126.0,2908.0,,2420.0,55948.0,,
2003,Males,nan,Alcohol use,Chronic liver disease,296.0,1089.0,,7778.0,28717.0,,256.0,957.0,,8034.0,29674.0,,
2003,Males,nan,Alcohol use,Coronary heart disease,331.0,14702.0,,4279.0,221827.0,,905.0,44631.0,,5184.0,266458.0,,
2003,Males,nan,Alcohol use,Drowning,36.0,195.0,,1581.0,8987.0,,8.0,66.0,,1589.0,9053.0,,
2003,Males,nan,Alcohol use,Epilepsy,40.0,198.0,,1655.0,8201.0,,2276.0,13382.0,,3931.0,21584.0,,
2003,Males,nan,Alcohol use,Falls,84.0,739.0,,1842.0,12794.0,,1365.0,10554.0,,3207.0,23348.0,,
2003,Males,nan,Alcohol use,"Fire, burns and scalds",12.0,72.0,,389.0,2580.0,,139.0,1032.0,,527.0,3612.0,,
2003,Males,nan,Alcohol use,Homicide and violence,46.0,207.0,,2284.0,10501.0,,864.0,3593.0,,3148.0,14093.0,,
2003,Males,nan,Alcohol use,Hypertensive heart disease,24.0,218.0,,411.0,3275.0,,5.0,47.0,,416.0,3322.0,,
2003,Males,nan,Alcohol use,Laryngeal cancer,43.0,201.0,,912.0,4039.0,,56.0,261.0,,968.0,4299.0,,
2003,Males,nan,Alcohol use,Lip and oral cavity cancer,99.0,276.0,,2385.0,6289.0,,188.0,508.0,,2573.0,6797.0,,
2003,Males,nan,Alcohol use,Liver cancer,306.0,642.0,,6423.0,13526.0,,75.0,159.0,,6499.0,13685.0,,
2003,Males,nan,Alcohol use,Lower respiratory infections,118.0,1645.0,,1407.0,19813.0,,98.0,1629.0,,1505.0,21443.0,,
2003,Males,nan,Alcohol use,Nasopharyngeal cancer,10.0,29.0,,284.0,837.0,,13.0,36.0,,297.0,872.0,,
2003,Males,nan,Alcohol use,Oesophageal cancer,155.0,786.0,,3350.0,15874.0,,52.0,266.0,,3402.0,16140.0,,
2003,Males,nan,Alcohol use,Other land transport injuries,31.0,93.0,,1378.0,4486.0,,918.0,3100.0,,2296.0,7586.0,,
2003,Males,nan,Alcohol use,Other oral cavity and pharynx cancers,75.0,206.0,,1786.0,4687.0,,57.0,154.0,,1843.0,4841.0,,
2003,Males,nan,Alcohol use,Other unintentional injuries,76.0,432.0,,3061.0,17222.0,,1300.0,7021.0,,4361.0,24243.0,,
2003,Males,nan,Alcohol use,Pancreatitis,13.0,114.0,,314.0,2484.0,,32.0,253.0,,346.0,2736.0,,
2003,Males,nan,Alcohol use,Poisoning,50.0,537.0,,2421.0,25911.0,,24.0,318.0,,2445.0,26229.0,,
2003,Males,nan,Alcohol use,Road traffic injuries - motor vehicle occupants,249.0,817.0,,12432.0,41068.0,,830.0,2673.0,,13262.0,43741.0,,
2003,Males,nan,Alcohol use,Road traffic injuries - motorcyclists,55.0,171.0,,2844.0,8936.0,,426.0,1369.0,,3270.0,10305.0,,
2003,Males,nan,Alcohol use,Road traffic injuries - pedal cyclists,6.0,23.0,,248.0,1093.0,,172.0,715.0,,420.0,1808.0,,
2003,Males,nan,Alcohol use,Road traffic injuries - pedestrians,47.0,174.0,,1886.0,7413.0,,145.0,549.0,,2031.0,7962.0,,
2003,Males,nan,Alcohol use,Stroke,306.0,5088.0,,3915.0,64271.0,,473.0,7492.0,,4388.0,71763.0,,
2003,Males,nan,Alcohol use,Suicide and self-inflicted injuries,273.0,1787.0,,14033.0,79425.0,,90.0,512.0,,14123.0,79937.0,,
2003,Males,nan,All dietary risks,Aortic aneurysm,52.0,823.0,,843.0,12055.0,,1.0,17.0,,844.0,12071.0,,
2003,Males,nan,All dietary risks,Atrial fibrillation and flutter,20.0,332.0,,225.0,3406.0,,932.0,12065.0,,1157.0,15471.0,,
2003,Males,nan,All dietary risks,Bowel cancer,703.0,2850.0,,13382.0,53041.0,,718.0,2908.0,,14099.0,55948.0,,
2003,Males,nan,All dietary risks,Breast cancer,0.0,10.0,,7.0,221.0,,2.0,56.0,,8.0,277.0,,
2003,Males,nan,All dietary risks,Cardiomyopathy,41.0,585.0,,1004.0,13785.0,,102.0,1542.0,,1107.0,15327.0,,
2003,Males,nan,All dietary risks,Chronic kidney disease,72.0,999.0,,990.0,13165.0,,328.0,4230.0,,1318.0,17395.0,,
2003,Males,nan,All dietary risks,Coronary heart disease,7278.0,14702.0,,119330.0,221827.0,,23292.0,44631.0,,142621.0,266458.0,,
2003,Males,nan,All dietary risks,Hypertensive heart disease,17.0,218.0,,303.0,3275.0,,4.0,47.0,,307.0,3322.0,,
2003,Males,nan,All dietary risks,Inflammatory heart disease,1.0,77.0,,23.0,1787.0,,7.0,569.0,,31.0,2356.0,,
2003,Males,nan,All dietary risks,Lung cancer,172.0,4719.0,,3249.0,87426.0,,54.0,1483.0,,3302.0,88909.0,,
2003,Males,nan,All dietary risks,Non-rheumatic valvular disease,26.0,545.0,,373.0,7303.0,,237.0,4695.0,,610.0,11998.0,,
2003,Males,nan,All dietary risks,Oesophageal cancer,171.0,786.0,,3503.0,15874.0,,58.0,266.0,,3561.0,16140.0,,
2003,Males,nan,All dietary risks,Peripheral vascular disease,18.0,368.0,,233.0,4430.0,,65.0,1129.0,,298.0,5559.0,,
2003,Males,nan,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),5.0,99.0,,103.0,1728.0,,15.0,257.0,,118.0,1985.0,,
2003,Males,nan,All dietary risks,Stroke,1139.0,5088.0,,16598.0,64271.0,,1912.0,7492.0,,18510.0,71763.0,,
2003,Males,nan,All dietary risks,Type 2 diabetes mellitus,373.0,1502.0,,6026.0,23582.0,,5596.0,21279.0,,11622.0,44860.0,,
2003,Males,nan,Amphetamine use,Drug use disorders (excluding alcohol),11.0,61.0,,589.0,3205.0,,3454.0,20055.0,,4043.0,23261.0,,
2003,Males,nan,Amphetamine use,Poisoning,25.0,537.0,,1210.0,25911.0,,12.0,318.0,,1222.0,26229.0,,
2003,Males,nan,Amphetamine use,Road traffic injuries - motor vehicle occupants,38.0,817.0,,2153.0,41068.0,,158.0,2673.0,,2311.0,43741.0,,
2003,Males,nan,Amphetamine use,Road traffic injuries - motorcyclists,9.0,171.0,,490.0,8936.0,,89.0,1369.0,,579.0,10305.0,,
2003,Males,nan,Amphetamine use,Suicide and self-inflicted injuries,47.0,1787.0,,2682.0,79425.0,,18.0,512.0,,2699.0,79937.0,,
2003,Males,nan,Bullying victimisation,Anxiety disorders,0.0,2.0,,0.0,21.0,,712.0,50334.0,,712.0,50355.0,,
2003,Males,nan,Bullying victimisation,Depressive disorders,0.0,17.0,,0.0,185.0,,1069.0,48870.0,,1069.0,49055.0,,
2003,Males,nan,Cannabis use,Anxiety disorders,0.0,2.0,,0.0,21.0,,419.0,50334.0,,419.0,50355.0,,
2003,Males,nan,Cannabis use,Depressive disorders,0.0,17.0,,0.0,185.0,,429.0,48870.0,,430.0,49055.0,,
2003,Males,nan,Cannabis use,Drug use disorders (excluding alcohol),9.0,61.0,,499.0,3205.0,,3410.0,20055.0,,3909.0,23261.0,,
2003,Males,nan,Cannabis use,Poisoning,6.0,537.0,,269.0,25911.0,,3.0,318.0,,272.0,26229.0,,
2003,Males,nan,Cannabis use,Road traffic injuries - motor vehicle occupants,7.0,817.0,,368.0,41068.0,,23.0,2673.0,,390.0,43741.0,,
2003,Males,nan,Cannabis use,Road traffic injuries - motorcyclists,2.0,171.0,,83.0,8936.0,,12.0,1369.0,,95.0,10305.0,,
2003,Males,nan,Cannabis use,Schizophrenia,0.0,12.0,,5.0,202.0,,824.0,19282.0,,829.0,19484.0,,
2003,Males,nan,Child abuse & neglect,Anxiety disorders,0.0,2.0,,2.0,21.0,,10144.0,50334.0,,10146.0,50355.0,,
2003,Males,nan,Child abuse & neglect,Depressive disorders,1.0,17.0,,17.0,185.0,,7995.0,48870.0,,8012.0,49055.0,,
2003,Males,nan,Child abuse & neglect,Suicide and self-inflicted injuries,403.0,1787.0,,18887.0,79425.0,,122.0,512.0,,19009.0,79937.0,,
2003,Males,nan,Cocaine use,Drug use disorders (excluding alcohol),9.0,61.0,,441.0,3205.0,,2792.0,20055.0,,3233.0,23261.0,,
2003,Males,nan,Cocaine use,Poisoning,7.0,537.0,,336.0,25911.0,,3.0,318.0,,340.0,26229.0,,
2003,Males,nan,Cocaine use,Road traffic injuries - motor vehicle occupants,18.0,817.0,,1013.0,41068.0,,0.0,2673.0,,1013.0,43741.0,,
2003,Males,nan,Cocaine use,Road traffic injuries - motorcyclists,4.0,171.0,,228.0,8936.0,,0.0,1369.0,,228.0,10305.0,,
2003,Males,nan,Cocaine use,Suicide and self-inflicted injuries,122.0,1787.0,,6384.0,79425.0,,41.0,512.0,,6425.0,79937.0,,
2003,Males,nan,Diet high in processed meat,Bowel cancer,56.0,2850.0,,1092.0,53041.0,,57.0,2908.0,,1149.0,55948.0,,
2003,Males,nan,Diet high in processed meat,Coronary heart disease,276.0,14702.0,,5155.0,221827.0,,955.0,44631.0,,6110.0,266458.0,,
2003,Males,nan,Diet high in processed meat,Type 2 diabetes mellitus,75.0,1502.0,,1226.0,23582.0,,1148.0,21279.0,,2374.0,44860.0,,
2003,Males,nan,Diet high in red meat,Bowel cancer,146.0,2850.0,,2848.0,53041.0,,150.0,2908.0,,2998.0,55948.0,,
2003,Males,nan,Diet high in red meat,Breast cancer,0.0,10.0,,7.0,221.0,,2.0,56.0,,8.0,277.0,,
2003,Males,nan,Diet high in red meat,Coronary heart disease,648.0,14702.0,,11794.0,221827.0,,2214.0,44631.0,,14008.0,266458.0,,
2003,Males,nan,Diet high in red meat,Stroke,290.0,5088.0,,4712.0,64271.0,,536.0,7492.0,,5248.0,71763.0,,
2003,Males,nan,Diet high in red meat,Type 2 diabetes mellitus,114.0,1502.0,,1848.0,23582.0,,1714.0,21279.0,,3562.0,44860.0,,
2003,Males,nan,Diet high in sodium,Aortic aneurysm,52.0,823.0,,843.0,12055.0,,1.0,17.0,,844.0,12071.0,,
2003,Males,nan,Diet high in sodium,Atrial fibrillation and flutter,20.0,332.0,,225.0,3406.0,,932.0,12065.0,,1157.0,15471.0,,
2003,Males,nan,Diet high in sodium,Cardiomyopathy,41.0,585.0,,1004.0,13785.0,,102.0,1542.0,,1107.0,15327.0,,
2003,Males,nan,Diet high in sodium,Chronic kidney disease,72.0,999.0,,990.0,13165.0,,328.0,4230.0,,1318.0,17395.0,,
2003,Males,nan,Diet high in sodium,Coronary heart disease,1152.0,14702.0,,19424.0,221827.0,,3848.0,44631.0,,23272.0,266458.0,,
2003,Males,nan,Diet high in sodium,Hypertensive heart disease,17.0,218.0,,303.0,3275.0,,4.0,47.0,,307.0,3322.0,,
2003,Males,nan,Diet high in sodium,Inflammatory heart disease,1.0,77.0,,23.0,1787.0,,7.0,569.0,,31.0,2356.0,,
2003,Males,nan,Diet high in sodium,Non-rheumatic valvular disease,26.0,545.0,,373.0,7303.0,,237.0,4695.0,,610.0,11998.0,,
2003,Males,nan,Diet high in sodium,Peripheral vascular disease,18.0,368.0,,233.0,4430.0,,65.0,1129.0,,298.0,5559.0,,
2003,Males,nan,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),5.0,99.0,,103.0,1728.0,,15.0,257.0,,118.0,1985.0,,
2003,Males,nan,Diet high in sodium,Stroke,364.0,5088.0,,5124.0,64271.0,,597.0,7492.0,,5721.0,71763.0,,
2003,Males,nan,Diet high in sugar-sweetened beverages,Coronary heart disease,120.0,14702.0,,2441.0,221827.0,,428.0,44631.0,,2869.0,266458.0,,
2003,Males,nan,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,32.0,1502.0,,554.0,23582.0,,560.0,21279.0,,1114.0,44860.0,,
2003,Males,nan,Diet low in fish & seafood,Coronary heart disease,288.0,14702.0,,5228.0,221827.0,,958.0,44631.0,,6186.0,266458.0,,
2003,Males,nan,Diet low in fruit,Coronary heart disease,689.0,14702.0,,11990.0,221827.0,,2253.0,44631.0,,14244.0,266458.0,,
2003,Males,nan,Diet low in fruit,Lung cancer,172.0,4719.0,,3249.0,87426.0,,54.0,1483.0,,3302.0,88909.0,,
2003,Males,nan,Diet low in fruit,Oesophageal cancer,125.0,786.0,,2607.0,15874.0,,42.0,266.0,,2649.0,16140.0,,
2003,Males,nan,Diet low in fruit,Stroke,212.0,5088.0,,3353.0,64271.0,,381.0,7492.0,,3734.0,71763.0,,
2003,Males,nan,Diet low in fruit,Type 2 diabetes mellitus,95.0,1502.0,,1538.0,23582.0,,1438.0,21279.0,,2976.0,44860.0,,
2003,Males,nan,Diet low in legumes,Coronary heart disease,2759.0,14702.0,,46710.0,221827.0,,8974.0,44631.0,,55684.0,266458.0,,
2003,Males,nan,Diet low in milk,Bowel cancer,126.0,2850.0,,2387.0,53041.0,,129.0,2908.0,,2516.0,55948.0,,
2003,Males,nan,Diet low in nuts & seeds,Coronary heart disease,1771.0,14702.0,,29448.0,221827.0,,5711.0,44631.0,,35159.0,266458.0,,
2003,Males,nan,Diet low in nuts & seeds,Type 2 diabetes mellitus,41.0,1502.0,,636.0,23582.0,,562.0,21279.0,,1197.0,44860.0,,
2003,Males,nan,Diet low in polyunsaturated fats,Coronary heart disease,252.0,14702.0,,4220.0,221827.0,,808.0,44631.0,,5028.0,266458.0,,
2003,Males,nan,Diet low in vegetables,Coronary heart disease,747.0,14702.0,,12257.0,221827.0,,2343.0,44631.0,,14600.0,266458.0,,
2003,Males,nan,Diet low in vegetables,Oesophageal cancer,55.0,786.0,,1073.0,15874.0,,19.0,266.0,,1091.0,16140.0,,
2003,Males,nan,Diet low in vegetables,Stroke,287.0,5088.0,,3919.0,64271.0,,454.0,7492.0,,4373.0,71763.0,,
2003,Males,nan,Diet low in whole grains & high fibre cereals,Bowel cancer,434.0,2850.0,,8239.0,53041.0,,443.0,2908.0,,8683.0,55948.0,,
2003,Males,nan,Diet low in whole grains & high fibre cereals,Coronary heart disease,941.0,14702.0,,16636.0,221827.0,,3111.0,44631.0,,19747.0,266458.0,,
2003,Males,nan,Diet low in whole grains & high fibre cereals,Stroke,113.0,5088.0,,1878.0,64271.0,,212.0,7492.0,,2090.0,71763.0,,
2003,Males,nan,Diet low in whole grains & high fibre cereals,Type 2 diabetes mellitus,61.0,1502.0,,971.0,23582.0,,896.0,21279.0,,1866.0,44860.0,,
2003,Males,nan,High blood pressure,Aortic aneurysm,278.0,823.0,,4183.0,12055.0,,6.0,17.0,,4189.0,12071.0,,
2003,Males,nan,High blood pressure,Atrial fibrillation and flutter,117.0,332.0,,1264.0,3406.0,,4695.0,12065.0,,5959.0,15471.0,,
2003,Males,nan,High blood pressure,Cardiomyopathy,202.0,585.0,,4598.0,13785.0,,525.0,1542.0,,5124.0,15327.0,,
2003,Males,nan,High blood pressure,Chronic kidney disease,470.0,999.0,,5629.0,13165.0,,1748.0,4230.0,,7377.0,17395.0,,
2003,Males,nan,High blood pressure,Coronary heart disease,7178.0,14702.0,,107514.0,221827.0,,21800.0,44631.0,,129315.0,266458.0,,
2003,Males,nan,High blood pressure,Dementia,96.0,1579.0,,851.0,15179.0,,914.0,16338.0,,1765.0,31517.0,,
2003,Males,nan,High blood pressure,Hypertensive heart disease,151.0,218.0,,2241.0,3275.0,,33.0,47.0,,2273.0,3322.0,,
2003,Males,nan,High blood pressure,Inflammatory heart disease,5.0,77.0,,105.0,1787.0,,39.0,569.0,,144.0,2356.0,,
2003,Males,nan,High blood pressure,Non-rheumatic valvular disease,146.0,545.0,,1899.0,7303.0,,1244.0,4695.0,,3142.0,11998.0,,
2003,Males,nan,High blood pressure,Peripheral vascular disease,99.0,368.0,,1178.0,4430.0,,311.0,1129.0,,1489.0,5559.0,,
2003,Males,nan,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),27.0,99.0,,458.0,1728.0,,65.0,257.0,,523.0,1985.0,,
2003,Males,nan,High blood pressure,Stroke,2330.0,5088.0,,29970.0,64271.0,,3507.0,7492.0,,33477.0,71763.0,,
2003,Males,nan,High cholesterol,Coronary heart disease,5483.0,14702.0,,95744.0,221827.0,,18169.0,44631.0,,113914.0,266458.0,,
